# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
USE dvwa,0.000288,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000288,0,0,1563544498
# administrator command: Quit,0.000288,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000288,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000288,0,0,1563544498
USE dvwa,0.000633,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000633,0,0,1563544498
# administrator command: Quit,0.000633,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000633,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000633,0,0,1563544498
USE dvwa,0.000010,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000010,0,0,1563544498
# administrator command: Quit,0.000010,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000010,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000010,0,0,1563544498
USE dvwa,0.000016,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000016,0,0,1563544498
# administrator command: Quit,0.000016,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000016,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000016,0,0,1563544498
USE dvwa,0.000091,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000091,0,0,1563544498
# administrator command: Quit,0.000091,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000091,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000091,0,0,1563544498
USE dvwa,0.000283,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000283,0,0,1563544498
# administrator command: Quit,0.000283,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000283,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000283,0,0,1563544498
USE dvwa,0.000004,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000004,0,0,1563544498
# administrator command: Quit,0.000004,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000004,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000004,0,0,1563544498
USE dvwa,0.000007,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000007,0,0,1563544498
# administrator command: Quit,0.000007,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000007,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000007,0,0,1563544498
USE dvwa,0.000060,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000060,0,0,1563544498
# administrator command: Quit,0.000060,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000060,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000060,0,0,1563544498
USE dvwa,0.000200,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000200,0,0,1563544498
# administrator command: Quit,0.000200,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000200,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000200,0,0,1563544498
USE dvwa,0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000005,0,0,1563544498
# administrator command: Quit,0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000005,0,0,1563544498
USE dvwa,0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000003,0,0,1563544498
# administrator command: Quit,0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000003,0,0,1563544498
USE dvwa,0.000271,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000271,0,0,1563544498
# administrator command: Quit,0.000271,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000271,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000271,0,0,1563544498
USE dvwa,0.000174,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000174,0,0,1563544498
# administrator command: Quit,0.000174,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000174,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000174,0,0,1563544498
USE dvwa,0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000005,0,0,1563544498
# administrator command: Quit,0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000005,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
USE dvwa,0.000037,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000037,0,0,1563544498
# administrator command: Quit,0.000037,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000037,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000037,0,0,1563544498
USE dvwa,0.000151,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000151,0,0,1563544498
# administrator command: Quit,0.000151,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000151,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000151,0,0,1563544498
USE dvwa,0.000004,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000004,0,0,1563544498
# administrator command: Quit,0.000004,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000004,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000004,0,0,1563544498
USE dvwa,0.000047,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000047,0,0,1563544498
# administrator command: Quit,0.000047,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000047,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000047,0,0,1563544498
USE dvwa,0.000185,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000185,0,0,1563544498
# administrator command: Quit,0.000185,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000185,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000185,0,0,1563544498
USE dvwa,0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000005,0,0,1563544498
# administrator command: Quit,0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000005,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000005,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
USE dvwa,0.000039,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000039,0,0,1563544498
# administrator command: Quit,0.000039,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000039,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000039,0,0,1563544498
USE dvwa,0.000070,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000070,0,0,1563544498
# administrator command: Quit,0.000070,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000070,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000070,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000070,0,0,1563544498
USE dvwa,0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000003,0,0,1563544498
# administrator command: Quit,0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000003,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000003,0,0,1563544498
USE dvwa,0.000034,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000034,0,0,1563544498
# administrator command: Quit,0.000034,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000034,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000034,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000034,0,0,1563544498
USE dvwa,0.000050,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000050,0,0,1563544498
# administrator command: Quit,0.000050,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000050,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000050,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000050,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
USE dvwa,0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000031,0,0,1563544498
# administrator command: Quit,0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000031,0,0,1563544498
USE dvwa,0.000095,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000095,0,0,1563544498
# administrator command: Quit,0.000095,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000095,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000095,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000095,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000095,0,0,1563544498
USE dvwa,0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000001,0,0,1563544498
# administrator command: Quit,0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000001,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000002,0,0,1563544498
USE dvwa,0.000042,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000042,0,0,1563544498
# administrator command: Quit,0.000042,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000042,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000042,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000042,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000042,0,0,1563544498
USE dvwa,0.000140,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000140,0,0,1563544498
# administrator command: Quit,0.000140,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000140,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000140,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000140,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000140,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000002,0,0,1563544498
USE dvwa,0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000031,0,0,1563544498
# administrator command: Quit,0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000031,0,0,1563544498
USE dvwa,0.000098,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000098,0,0,1563544498
# administrator command: Quit,0.000098,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000098,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000098,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000098,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000098,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000002,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000002,0,0,1563544498
USE dvwa,0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000031,0,0,1563544498
# administrator command: Quit,0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000031,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000031,0,0,1563544498
USE dvwa,0.000090,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000090,0,0,1563544498
# administrator command: Quit,0.000090,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000090,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000090,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000090,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000090,0,0,1563544498
USE dvwa,0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000001,0,0,1563544498
# administrator command: Quit,0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000001,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000001,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000002,0,0,1563544498
USE dvwa,0.000055,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000055,0,0,1563544498
# administrator command: Quit,0.000055,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000055,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000055,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000055,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000055,0,0,1563544498
USE dvwa,0.000648,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000648,0,0,1563544498
# administrator command: Quit,0.000648,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000648,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000648,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11') AND 3679=5937 AND ('MbAN'='MbAN'",0.000648,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11' AND 2363=3768 AND 'bTEQ'='bTEQ'",0.000648,0,0,1563544498
USE dvwa,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'",0.000002,0,0,1563544498
# administrator command: Quit,0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11.(')("".),('",0.000002,0,0,1563544498
"SELECT first_name, last_name FROM users WHERE user_id = '11'PiKnBx<'"">vyombG'",0.000002,0,0,1563544498
